seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NC_004668.1_prot_WP_002399697.1_291 ,EF_RS01595,NC_004668.1,+,295456,295608,n.a,false,WP_002399697.1,"hypothetical protein","GeneID:1199236"
lcl_NC_004668.1_prot_WP_002387688.1_427 ,EF_RS02280,NC_004668.1,+,430995,431603,n.a,false,WP_002387688.1,"superoxide dismutase","GeneID:1199378"
lcl_NC_004668.1_prot_WP_002379069.1_404 ,EF_RS02165,NC_004668.1,+,408464,409300,n.a,false,WP_002379069.1,"sugar phosphate isomerase/epimerase","GeneID:1199353"
lcl_NC_004668.1_prot_WP_002381826.1_1637 ,EF_RS08470,NC_004668.1,-,1709114,1711651,secA,false,WP_002381826.1,"preprotein translocase subunit SecA","GeneID:1200653"
lcl_NC_004668.1_prot_WP_002387578.1_2987 ,EF_RS15295,NC_004668.1,-,3101789,3102508,n.a,false,WP_002387578.1,"DUF5105 domain_containing protein","GeneID:1202069"
lcl_NC_004668.1_prot_WP_002382270.1_1254 ,EF_RS06545,NC_004668.1,+,1330757,1332163,lpdA,false,WP_002382270.1,"dihydrolipoyl dehydrogenase","GeneID:1200256"
lcl_NC_004668.1_prot_WP_002367570.1_38 ,EF_RS00190,NC_004668.1,+,45450,45923,n.a,false,WP_002367570.1,"2_C_methyl_D_erythritol 2;4_cyclodiphosphate synthase","GeneID:1198950"
lcl_NC_004668.1_prot_WP_002363933.1_1418 ,EF_RS07375,NC_004668.1,+,1485823,1486125,n.a,false,WP_002363933.1,"hypothetical protein","GeneID:1200429"
lcl_NC_004668.1_prot_WP_029656710.1_304 ,EF_RS01660,NC_004668.1,+,305147,306526,n.a,false,WP_029656710.1,"DEAD/DEAH box helicase","GeneID:1199249"
lcl_NC_004668.1_prot_WP_002355457.1_585 ,EF_RS03080,NC_004668.1,-,595919,596425,n.a,false,WP_002355457.1,"phosphatidylglycerophosphatase A","GeneID:1199540"
lcl_NC_004668.1_prot_WP_002387679.1_410 ,EF_RS02195,NC_004668.1,+,414023,415480,menE,false,WP_002387679.1,"o_succinylbenzoate__CoA ligase","GeneID:1199361"
lcl_NC_004668.1_prot_WP_002359835.1_2100 ,EF_RS10820,NC_004668.1,-,2186903,2187550,n.a,false,WP_002359835.1,"bifunctional 4_hydroxy_2_oxoglutarate aldolase/2_dehydro_3_deoxy_phosphogluconate aldolase","GeneID:1201139"
lcl_NC_004668.1_prot_WP_010706747.1_354 ,EF_RS01915,NC_004668.1,+,351505,354516,fdrA,false,WP_010706747.1,"DUF1116 domain_containing protein","GeneID:1199302"
lcl_NC_004668.1_prot_WP_002383564.1_2104 ,EF_RS10840,NC_004668.1,-,2190932,2191747,n.a,false,WP_002383564.1,"PTS sugar transporter subunit IIC","GeneID:1201143"
lcl_NC_004668.1_prot_WP_002387687.1_424 ,EF_RS02265,NC_004668.1,+,428539,429528,n.a,false,WP_002387687.1,"serine hydrolase","GeneID:1199375"
lcl_NC_004668.1_prot_WP_002358717.1_679 ,EF_RS03550,NC_004668.1,+,698603,698989,n.a,false,WP_002358717.1,"DUF1149 family protein","GeneID:1199639"
lcl_NC_004669.1_prot_WP_010774159.1_3108 ,EF_RS16335,NC_004669.1,-,30899,32170,n.a,false,WP_010774159.1,"CHAP domain_containing protein","GeneID:1202213"
lcl_NC_004668.1_prot_2151 ,EF_RS11075,NC_004668.1,-,2248148,2248712,n.a,true,n.a,"DNA methyltransferase","GeneID:1201194"
lcl_NC_004668.1_prot_WP_002387358.1_2811 ,EF_RS14415,NC_004668.1,-,2918188,2919024,n.a,false,WP_002387358.1,"PTS system mannose/fructose/sorbose family transporter subunit IID","GeneID:1201888"
lcl_NC_004668.1_prot_474 ,EF_RS02520,NC_004668.1,+,,477062,n.a,true,n.a,"IS256 family transposase","GeneID:44140565"
lcl_NC_004668.1_prot_WP_010706810.1_82 ,EF_RS00410,NC_004668.1,+,98412,99173,n.a,false,WP_010706810.1,"formate/nitrite transporter family protein","GeneID:1198995"
lcl_NC_004668.1_prot_WP_002387665.1_361 ,EF_RS01950,NC_004668.1,+,361502,362725,n.a,false,WP_002387665.1,"amidohydrolase family protein","GeneID:1199309"
lcl_NC_004668.1_prot_WP_002369289.1_1641 ,EF_RS08490,NC_004668.1,+,1714861,1715577,n.a,false,WP_002369289.1,"AAA family ATPase","GeneID:1200657"
lcl_NC_004668.1_prot_WP_002399993.1_1341 ,EF_RS06980,NC_004668.1,+,1413448,1413933,n.a,false,WP_002399993.1,"hypothetical protein","GeneID:1200345"
lcl_NC_004668.1_prot_WP_002387433.1_16 ,EF_RS00080,NC_004668.1,+,19254,22139,n.a,false,WP_002387433.1,"sigma_54_dependent transcriptional regulator","GeneID:1198927"
lcl_NC_004668.1_prot_WP_002383749.1_2007 ,EF_RS10350,NC_004668.1,-,2075977,2076948,n.a,false,WP_002383749.1,"glycosyltransferase family 2 protein","GeneID:1201043"
lcl_NC_004668.1_prot_WP_002379606.1_2009 ,EF_RS10360,NC_004668.1,-,2077867,2079297,n.a,false,WP_002379606.1,"O_antigen ligase family protein","GeneID:1201045"
lcl_NC_004671.1_prot_WP_002365866.1_3164 ,EF_RS15880,NC_004671.1,+,23937,24182,n.a,false,WP_002365866.1,"hypothetical protein","GeneID:1202290"
lcl_NC_004668.1_prot_WP_002387174.1_2478 ,EF_RS12715,NC_004668.1,-,2594143,2595168,n.a,false,WP_002387174.1,"DUF916 and DUF3324 domain_containing protein","GeneID:1201538"
lcl_NC_004668.1_prot_WP_002387319.1_2738 ,EF_RS14050,NC_004668.1,-,2834438,2835487,n.a,false,WP_002387319.1,"LacI family transcriptional regulator","GeneID:1201814"
lcl_NC_004668.1_prot_WP_002379064.1_396 ,EF_RS02125,NC_004668.1,+,400407,400883,n.a,false,WP_002379064.1,"TRAP transporter small permease","GeneID:1199345"
lcl_NC_004668.1_prot_WP_010714156.1_56 ,EF_RS00280,NC_004668.1,+,61420,65361,n.a,false,WP_010714156.1,"LPXTG cell wall anchor domain_containing protein","GeneID:1198968"
lcl_NC_004668.1_prot_WP_002356883.1_2043 ,EF_RS10530,NC_004668.1,-,2116498,2117070,n.a,false,WP_002356883.1,"TetR/AcrR family transcriptional regulator","GeneID:1201079"
lcl_NC_004668.1_prot_WP_002357814.1_1216 ,EF_RS06345,NC_004668.1,+,1284529,1285677,nagA,false,WP_002357814.1,"N_acetylglucosamine_6_phosphate deacetylase","GeneID:1200215"
lcl_NC_004668.1_prot_WP_002298157.1_1721 ,EF_RS08890,NC_004668.1,-,1800063,1801355,n.a,false,WP_002298157.1,"IS256 family transposase","GeneID:1200736"
lcl_NC_004668.1_prot_WP_011109460.1_604 ,EF_RS03175,NC_004668.1,+,611380,612720,n.a,false,WP_011109460.1,"MATE family efflux transporter","GeneID:1199560"
lcl_NC_004668.1_prot_WP_002379584.1_1912 ,EF_RS09860,NC_004668.1,-,1988123,1988692,n.a,false,WP_002379584.1,"TetR/AcrR family transcriptional regulator","GeneID:1200938"
lcl_NC_004668.1_prot_WP_010774223.1_1969 ,EF_RS10160,NC_004668.1,-,2038410,2038835,n.a,false,WP_010774223.1,"RusA family crossover junction endodeoxyribonuclease","GeneID:1201004"
lcl_NC_004668.1_prot_WP_010706850.1_2619 ,EF_RS13430,NC_004668.1,-,2726659,2727129,n.a,false,WP_010706850.1,"DUF1064 domain_containing protein","GeneID:1201685"
lcl_NC_004668.1_prot_WP_010774165.1_463 ,EF_RS02465,NC_004668.1,+,467755,470013,n.a,false,WP_010774165.1,"TraM recognition domain_containing protein","GeneID:1199416"
lcl_NC_004668.1_prot_WP_002355928.1_944 ,EF_RS04890,NC_004668.1,-,985285,987816,mprF,false,WP_002355928.1,"bifunctional lysylphosphatidylglycerol flippase/synthetase MprF","GeneID:1199915"
lcl_NC_004668.1_prot_WP_002386622.1_1042 ,EF_RS05465,NC_004668.1,+,1103478,1104188,n.a,false,WP_002386622.1,"L_ribulose_5_phosphate 4_epimerase","GeneID:1200033"
lcl_NC_004669.1_prot_3081 ,EF_RS16200,NC_004669.1,+,7432,7527,n.a,true,n.a,"XRE family transcriptional regulator","GeneID:1202184"
lcl_NC_004668.1_prot_WP_002359874.1_2066 ,EF_RS10650,NC_004668.1,+,2144374,2146101,n.a,false,WP_002359874.1,"ABC transporter ATP_binding protein","GeneID:1201102"
lcl_NC_004668.1_prot_WP_002378821.1_2905 ,EF_RS14885,NC_004668.1,-,3015042,3015977,gnd,false,WP_002378821.1,"decarboxylating 6_phosphogluconate dehydrogenase","GeneID:1201985"
lcl_NC_004668.1_prot_WP_002360505.1_1166 ,EF_RS06090,NC_004668.1,-,1229547,1230248,n.a,false,WP_002360505.1,"hypothetical protein","GeneID:1200160"
lcl_NC_004668.1_prot_WP_002357163.1_1773 ,EF_RS09150,NC_004668.1,-,1851122,1852459,n.a,false,WP_002357163.1,"UDP_N_acetylmuramate__L_alanine ligase","GeneID:1200788"
lcl_NC_004668.1_prot_WP_002385011.1_781 ,EF_RS04065,NC_004668.1,+,811941,812690,lepB,false,WP_002385011.1,"signal peptidase I","GeneID:1199747"
lcl_NC_004669.1_prot_WP_002370258.1_3129 ,EF_RS16440,NC_004669.1,-,53800,55731,n.a,false,WP_002370258.1,"PTS beta_glucoside transporter subunit IIBCA","GeneID:1202236"
lcl_NC_004668.1_prot_WP_002386645.1_1130 ,EF_RS05910,NC_004668.1,+,1190033,1191361,n.a,false,WP_002386645.1,"amidohydrolase","GeneID:1200123"
lcl_NC_004668.1_prot_WP_002357408.1_1599 ,EF_RS08280,NC_004668.1,-,1672620,1673525,n.a,false,WP_002357408.1,"RluA family pseudouridine synthase","GeneID:1200614"
lcl_NC_004668.1_prot_WP_002384733.1_1010 ,EF_RS05300,NC_004668.1,+,1066571,1066756,n.a,false,WP_002384733.1,"hypothetical protein","GeneID:44140583"
lcl_NC_004668.1_prot_WP_002359714.1_2268 ,EF_RS11660,NC_004668.1,-,2370732,2371082,n.a,false,WP_002359714.1,"YlbG family protein","GeneID:1201319"
lcl_NC_004668.1_prot_WP_002378512.1_2020 ,EF_RS10415,NC_004668.1,-,2093421,2095562,n.a,false,WP_002378512.1,"glycosyltransferase family 2 protein","GeneID:1201056"
lcl_NC_004668.1_prot_WP_002385633.1_2633 ,EF_RS13500,NC_004668.1,+,2733991,2734323,n.a,false,WP_002385633.1,"helix_turn_helix transcriptional regulator","GeneID:1201701"
lcl_NC_004668.1_prot_WP_002356194.1_182 ,EF_RS00910,NC_004668.1,+,194518,195705,tuf,false,WP_002356194.1,"elongation factor Tu","GeneID:1199097"
lcl_NC_004668.1_prot_1879 ,EF_RS09695,NC_004668.1,-,1955217,1955857,n.a,true,n.a,"hypothetical protein","GeneID:1200905"
lcl_NC_004668.1_prot_WP_002380507.1_1993 ,EF_RS10280,NC_004668.1,-,2056508,2058214,n.a,false,WP_002380507.1,"ABC transporter ATP_binding protein","GeneID:1201029"
lcl_NC_004668.1_prot_WP_002379371.1_1184 ,EF_RS06180,NC_004668.1,+,1248832,1249239,n.a,false,WP_002379371.1,"RinA family phage transcriptional activator","GeneID:1200181"
lcl_NC_004668.1_prot_WP_002387037.1_903 ,EF_RS04680,NC_004668.1,+,941470,943143,recN,false,WP_002387037.1,"DNA repair protein RecN","GeneID:1199872"
lcl_NC_004668.1_prot_WP_002370897.1_570 ,EF_RS03005,NC_004668.1,+,579647,580051,n.a,false,WP_002370897.1,"PTS sugar transporter","GeneID:44140578"
lcl_NC_004670.1_prot_WP_000195429.1_3206 ,EF_RS16090,NC_004670.1,-,3525,4697,n.a,false,WP_000195429.1,"IS256_like element IS256 family transposase","GeneID:1202254"
lcl_NC_004668.1_prot_WP_002387270.1_1885 ,EF_RS09725,NC_004668.1,-,1957955,1958677,n.a,false,WP_002387270.1,"phage regulatory protein","GeneID:1200911"
lcl_NC_004668.1_prot_WP_002355963.1_3033 ,EF_RS15580,NC_004668.1,+,3170711,3171400,n.a,false,WP_002355963.1,"response regulator transcription factor","GeneID:1202133"
lcl_NC_004668.1_prot_WP_002399673.1_111 ,EF_RS00555,NC_004668.1,-,128949,129278,n.a,false,WP_002399673.1,"hypothetical protein","GeneID:1199025"
lcl_NC_004668.1_prot_WP_002369350.1_1535 ,EF_RS07960,NC_004668.1,+,1609542,1610432,n.a,false,WP_002369350.1,"LysR family transcriptional regulator","GeneID:1200550"
lcl_NC_004668.1_prot_WP_002368693.1_2125 ,EF_RS10945,NC_004668.1,-,2213988,2214959,vanH,false,WP_002368693.1,"D_lactate dehydrogenase VanH","GeneID:1201167"
lcl_NC_004668.1_prot_WP_002357053.1_1843 ,EF_RS09510,NC_004668.1,-,1925423,1925623,n.a,false,WP_002357053.1,"cold_shock protein","GeneID:1200868"
lcl_NC_004668.1_prot_WP_002357742.1_1271 ,EF_RS06630,NC_004668.1,+,1349904,1350857,n.a,false,WP_002357742.1,"bifunctional oligoribonuclease/PAP phosphatase NrnA","GeneID:1200273"
lcl_NC_004668.1_prot_WP_002357655.1_1407 ,EF_RS07320,NC_004668.1,+,1469678,1470511,n.a,false,WP_002357655.1,"PRD domain_containing protein","GeneID:1200417"
lcl_NC_004668.1_prot_WP_002358539.1_501 ,EF_RS02655,NC_004668.1,+,501328,501501,rpmF,false,WP_002358539.1,"50S ribosomal protein L32","GeneID:1199454"
lcl_NC_004668.1_prot_WP_002358554.1_513 ,EF_RS02715,NC_004668.1,+,512833,513240,n.a,false,WP_002358554.1,"PTS sugar transporter subunit IIA","GeneID:1199465"
lcl_NC_004669.1_prot_WP_002380753.1_3121 ,EF_RS16400,NC_004669.1,+,45922,47412,n.a,false,WP_002380753.1,"replication protein RepR","GeneID:1202228"
lcl_NC_004668.1_prot_WP_002387645.1_248 ,EF_RS01380,NC_004668.1,+,260328,261794,n.a,false,WP_002387645.1,"family 1 glycosylhydrolase","GeneID:1199191"
lcl_NC_004670.1_prot_3207 ,EF_RS16095,NC_004670.1,+,,6891,n.a,true,n.a,"restriction endonuclease","GeneID:1202255"
lcl_NC_004668.1_prot_WP_002379614.1_2029 ,EF_RS10460,NC_004668.1,-,2105075,2105440,n.a,false,WP_002379614.1,"DUF2304 domain_containing protein","GeneID:1201065"
lcl_NC_004668.1_prot_WP_010706552.1_2270 ,EF_RS11670,NC_004668.1,-,2371503,2372627,n.a,false,WP_010706552.1,"hypothetical protein","GeneID:1201321"
lcl_NC_004668.1_prot_WP_002357319.1_1616 ,EF_RS08365,NC_004668.1,-,1689813,1690814,ccpA,false,WP_002357319.1,"catabolite control protein A","GeneID:1200632"
lcl_NC_004668.1_prot_WP_002357862.1_1173 ,EF_RS06125,NC_004668.1,+,1240366,1241565,nusA,false,WP_002357862.1,"transcription termination/antitermination protein NusA","GeneID:1200168"
lcl_NC_004668.1_prot_WP_002381091.1_2859 ,EF_RS14655,NC_004668.1,-,2967650,2968135,n.a,false,WP_002381091.1,"cupin domain_containing protein","GeneID:1201938"
lcl_NC_004668.1_prot_WP_002383773.1_2050 ,EF_RS10570,NC_004668.1,-,2122217,2122921,n.a,false,WP_002383773.1,"zinc metallopeptidase","GeneID:1201086"
lcl_NC_004668.1_prot_WP_002357625.1_1427 ,EF_RS07420,NC_004668.1,+,1493836,1494441,scpB,false,WP_002357625.1,"SMC_Scp complex subunit ScpB","GeneID:1200439"
lcl_NC_004668.1_prot_WP_002362618.1_2305 ,EF_RS11845,NC_004668.1,-,2417494,2418663,n.a,false,WP_002362618.1,"CDP_glycerol glycerophosphotransferase family protein","GeneID:1201357"
lcl_NC_004668.1_prot_WP_002360246.1_1520 ,EF_RS07885,NC_004668.1,-,1593180,1594187,n.a,false,WP_002360246.1,"iron ABC transporter permease","GeneID:1200535"
lcl_NC_004668.1_prot_WP_002385230.1_2840 ,EF_RS14560,NC_004668.1,+,2942769,2943305,lepB,false,WP_002385230.1,"signal peptidase I","GeneID:1201919"
lcl_NC_004668.1_prot_WP_002358449.1_444 ,EF_RS02370,NC_004668.1,-,447820,448221,n.a,false,WP_002358449.1,"sigma_70 family RNA polymerase sigma factor","GeneID:1199397"
lcl_NC_004668.1_prot_WP_002387681.1_412 ,EF_RS02205,NC_004668.1,+,416844,418577,menD,false,WP_002387681.1,"2_succinyl_5_enolpyruvyl_6_hydroxy_3_cyclohexene_1_carboxylic_acid synthase","GeneID:1199363"
lcl_NC_004668.1_prot_WP_002357506.1_1511 ,EF_RS07840,NC_004668.1,-,1584198,1585562,n.a,false,WP_002357506.1,"ethanolamine ammonia_lyase subunit EutB","GeneID:1200526"
lcl_NC_004668.1_prot_2218 ,EF_RS11410,NC_004668.1,-,,2323466,n.a,true,n.a,"GNAT family N_acetyltransferase","GeneID:44140623"
lcl_NC_004668.1_prot_WP_002399571.1_1939 ,EF_RS10005,NC_004668.1,-,2015568,2020730,n.a,false,WP_002399571.1,"tape measure protein","GeneID:1200971"
lcl_NC_004668.1_prot_WP_002363695.1_1029 ,EF_RS05400,NC_004668.1,-,1092245,1092958,n.a,false,WP_002363695.1,"amino acid ABC transporter permease","GeneID:1200020"
lcl_NC_004668.1_prot_WP_002401430.1_500 ,EF_RS02650,NC_004668.1,-,499934,500989,n.a,false,WP_002401430.1,"YibE/F family protein","GeneID:1199453"
lcl_NC_004668.1_prot_WP_002361904.1_1587 ,EF_RS08220,NC_004668.1,-,1658934,1659863,n.a,false,WP_002361904.1,"LysR family transcriptional regulator","GeneID:1200602"
lcl_NC_004668.1_prot_WP_002383089.1_1731 ,EF_RS08940,NC_004668.1,-,1808906,1810225,n.a,false,WP_002383089.1,"HAMP domain_containing histidine kinase","GeneID:1200744"
lcl_NC_004668.1_prot_WP_002390593.1_1370 ,EF_RS07130,NC_004668.1,+,1436608,1437438,n.a,false,WP_002390593.1,"hypothetical protein","GeneID:1200378"
lcl_NC_004668.1_prot_WP_002381329.1_3059 ,EF_RS15710,NC_004668.1,-,3205355,3205891,citX,false,WP_002381329.1,"n.a","GeneID:1202161"
lcl_NC_004668.1_prot_WP_010708087.1_2321 ,EF_RS11925,NC_004668.1,-,2437123,2437482,n.a,false,WP_010708087.1,"lipoprotein","GeneID:1201374"
lcl_NC_004668.1_prot_WP_002379731.1_2453 ,EF_RS12590,NC_004668.1,+,2567363,2568136,coaB,false,WP_002379731.1,"phosphopantothenate__cysteine ligase","GeneID:1201513"
lcl_NC_004668.1_prot_WP_002387476.1_102 ,EF_RS00510,NC_004668.1,+,117533,120040,n.a,false,WP_002387476.1,"family 20 glycosylhydrolase","GeneID:1199015"
lcl_NC_004668.1_prot_WP_002382189.1_1125 ,EF_RS05885,NC_004668.1,+,1184511,1185347,n.a,false,WP_002382189.1,"ABC transporter permease","GeneID:1200118"
lcl_NC_004668.1_prot_WP_002355977.1_3043 ,EF_RS15630,NC_004668.1,-,3181810,3182526,rsmG,false,WP_002355977.1,"16S rRNA (guanine(527)_N(7))_methyltransferase RsmG","GeneID:1202143"
lcl_NC_004668.1_prot_WP_002385708.1_2483 ,EF_RS12740,NC_004668.1,-,2599576,2600481,n.a,false,WP_002385708.1,"hypothetical protein","GeneID:1201543"
lcl_NC_004668.1_prot_WP_002387046.1_939 ,EF_RS04860,NC_004668.1,+,978860,980071,n.a,false,WP_002387046.1,"GNAT family N_acetyltransferase","GeneID:1199908"
lcl_NC_004668.1_prot_WP_002362126.1_2046 ,EF_RS10550,NC_004668.1,-,2119416,2119937,n.a,false,WP_002362126.1,"nucleoside deaminase","GeneID:1201082"
lcl_NC_004668.1_prot_WP_002358737.1_704 ,EF_RS03675,NC_004668.1,+,728638,729561,n.a,false,WP_002358737.1,"PEP phosphonomutase","GeneID:1199665"
lcl_NC_004668.1_prot_WP_002385065.1_862 ,EF_RS04470,NC_004668.1,+,903772,904320,n.a,false,WP_002385065.1,"folate family ECF transporter S component","GeneID:1199829"
lcl_NC_004668.1_prot_WP_002360061.1_1777 ,EF_RS09170,NC_004668.1,-,1855399,1856280,n.a,false,WP_002360061.1,"ROK family protein","GeneID:1200792"
lcl_NC_004668.1_prot_WP_002377939.1_460 ,EF_RS02450,NC_004668.1,+,462563,465055,n.a,false,WP_002377939.1,"type VI secretion protein","GeneID:1199413"
lcl_NC_004668.1_prot_WP_002355707.1_759 ,EF_RS03955,NC_004668.1,+,791540,791896,n.a,false,WP_002355707.1,"hypothetical protein","GeneID:1199723"
lcl_NC_004668.1_prot_WP_002386993.1_761 ,EF_RS03965,NC_004668.1,+,792299,793078,n.a,false,WP_002386993.1,"DUF4311 domain_containing protein","GeneID:1199725"
lcl_NC_004668.1_prot_WP_002369323.1_1578 ,EF_RS08175,NC_004668.1,-,1647637,1647975,n.a,false,WP_002369323.1,"putative DNA_binding protein","GeneID:1200593"
lcl_NC_004668.1_prot_WP_002362078.1_1922 ,EF_RS09910,NC_004668.1,-,1997610,1999148,n.a,false,WP_002362078.1,"ABC_F family ATP_binding cassette domain_containing protein","GeneID:1200949"
lcl_NC_004668.1_prot_WP_002399573.1_1942 ,EF_RS10020,NC_004668.1,-,2021650,2022984,n.a,false,WP_002399573.1,"hypothetical protein","GeneID:1200974"
lcl_NC_004668.1_prot_WP_002355354.1_431 ,EF_RS02300,NC_004668.1,+,435018,435719,n.a,false,WP_002355354.1,"MgtC/SapB family protein","GeneID:1199382"
lcl_NC_004668.1_prot_WP_002384145.1_2420 ,EF_RS12425,NC_004668.1,-,2533707,2534480,n.a,false,WP_002384145.1,"alpha/beta fold hydrolase","GeneID:1201477"
lcl_NC_004668.1_prot_WP_002358848.1_857 ,EF_RS04445,NC_004668.1,+,899511,900095,rnmV,false,WP_002358848.1,"ribonuclease M5","GeneID:1199824"
lcl_NC_004668.1_prot_WP_002379571.1_1823 ,EF_RS09400,NC_004668.1,-,1907075,1908844,aspS,false,WP_002379571.1,"aspartate__tRNA ligase","GeneID:1200845"
lcl_NC_004668.1_prot_WP_002379022.1_3013 ,EF_RS15425,NC_004668.1,-,3141530,3142123,n.a,false,WP_002379022.1,"non_canonical purine NTP pyrophosphatase","GeneID:1202100"
lcl_NC_004671.1_prot_WP_002360663.1_3202 ,EF_RS16070,NC_004671.1,+,57144,57500,n.a,false,WP_002360663.1,"hypothetical protein","GeneID:1202331"
lcl_NC_004668.1_prot_WP_002387170.1_2472 ,EF_RS12685,NC_004668.1,-,2587264,2588442,n.a,false,WP_002387170.1,"competence protein ComA","GeneID:1201532"
lcl_NC_004668.1_prot_WP_002358736.1_703 ,EF_RS03670,NC_004668.1,+,727469,728404,whiA,false,WP_002358736.1,"DNA_binding protein WhiA","GeneID:1199664"
lcl_NC_004668.1_prot_WP_002363786.1_1162 ,EF_RS06070,NC_004668.1,-,1225760,1226539,n.a,false,WP_002363786.1,"Cof_type HAD_IIB family hydrolase","GeneID:1200156"
lcl_NC_004668.1_prot_WP_002356974.1_1908 ,EF_RS09840,NC_004668.1,-,1982350,1983768,n.a,false,WP_002356974.1,"cytochrome ubiquinol oxidase subunit I","GeneID:1200933"
lcl_NC_004668.1_prot_WP_002359948.1_1977 ,EF_RS10200,NC_004668.1,-,2043340,2043549,n.a,false,WP_002359948.1,"hypothetical protein","GeneID:1201012"
lcl_NC_004668.1_prot_WP_002355063.1_2766 ,EF_RS14190,NC_004668.1,+,2864633,2864893,n.a,false,WP_002355063.1,"metal_sensitive transcriptional regulator","GeneID:1201842"
lcl_NC_004668.1_prot_WP_002399695.1_292 ,EF_RS01600,NC_004668.1,+,295624,296103,n.a,false,WP_002399695.1,"hypothetical protein","GeneID:1199237"
lcl_NC_004668.1_prot_WP_002368698.1_2130 ,EF_RS10970,NC_004668.1,-,2218843,2219031,n.a,false,WP_002368698.1,"streptomycin resistance protein","GeneID:1201172"
lcl_NC_004668.1_prot_WP_002393795.1_2623 ,EF_RS13450,NC_004668.1,-,2729353,2730168,n.a,false,WP_002393795.1,"hypothetical protein","GeneID:1201689"
lcl_NC_004668.1_prot_WP_002357511.1_1507 ,EF_RS07820,NC_004668.1,-,1580601,1582079,n.a,false,WP_002357511.1,"acetaldehyde dehydrogenase (acetylating)","GeneID:1200522"
lcl_NC_004668.1_prot_WP_002385632.1_2634 ,EF_RS13505,NC_004668.1,+,2734342,2734686,n.a,false,WP_002385632.1,"ImmA/IrrE family metallo_endopeptidase","GeneID:1201702"
lcl_NC_004668.1_prot_WP_002390594.1_1372 ,EF_RS07140,NC_004668.1,+,1437770,1438117,n.a,false,WP_002390594.1,"DUF2634 domain_containing protein","GeneID:1200380"
lcl_NC_004668.1_prot_WP_002365226.1_2350 ,EF_RS12070,NC_004668.1,-,2458404,2458730,n.a,false,WP_002365226.1,"hypothetical protein","GeneID:1201403"
lcl_NC_004668.1_prot_WP_011109511.1_1829 ,EF_RS09430,NC_004668.1,-,1914173,1915120,prmA,false,WP_011109511.1,"50S ribosomal protein L11 methyltransferase","GeneID:1200851"
lcl_NC_004668.1_prot_WP_002358534.1_497 ,EF_RS02635,NC_004668.1,+,496545,498047,n.a,false,WP_002358534.1,"PTS transporter subunit EIIC","GeneID:1199451"
lcl_NC_004668.1_prot_WP_002354747.1_3006 ,EF_RS15390,NC_004668.1,+,3135116,3137062,n.a,false,WP_002354747.1,"NAD(P)/FAD_dependent oxidoreductase","GeneID:1202091"
lcl_NC_004668.1_prot_WP_002357068.1_1833 ,EF_RS09455,NC_004668.1,+,1917935,1918267,n.a,false,WP_002357068.1,"hypothetical protein","GeneID:1200855"
lcl_NC_004669.1_prot_WP_002385554.1_3106 ,EF_RS16325,NC_004669.1,-,29879,30295,n.a,false,WP_002385554.1,"thioredoxin family protein","GeneID:1202211"
lcl_NC_004668.1_prot_WP_002383764.1_2036 ,EF_RS10495,NC_004668.1,-,2110502,2111329,n.a,false,WP_002383764.1,"glycosyltransferase","GeneID:1201072"
lcl_NC_004668.1_prot_WP_002386634.1_1094 ,EF_RS05730,NC_004668.1,+,1153765,1155147,n.a,false,WP_002386634.1,"multifunctional 2';3'_cyclic_nucleotide 2'_phosphodiesterase/5'_nucleotidase/3'_nucleotidase","GeneID:1200087"
lcl_NC_004668.1_prot_WP_002357768.1_1251 ,EF_RS06530,NC_004668.1,+,1326892,1328007,pdhA,false,WP_002357768.1,"pyruvate dehydrogenase (acetyl_transferring) E1 component subunit alpha","GeneID:1200253"
lcl_NC_004668.1_prot_WP_002362220.1_2295 ,EF_RS11795,NC_004668.1,-,2404651,2404878,n.a,false,WP_002362220.1,"hypothetical protein","GeneID:1201347"
lcl_NC_004668.1_prot_WP_010714169.1_281 ,EF_RS01545,NC_004668.1,+,292475,292687,n.a,false,WP_010714169.1,"helix_turn_helix transcriptional regulator","GeneID:1199226"
lcl_NC_004668.1_prot_WP_002359839.1_2096 ,EF_RS10800,NC_004668.1,-,2183317,2184111,n.a,false,WP_002359839.1,"discoidin domain_containing protein","GeneID:1201135"
lcl_NC_004668.1_prot_WP_002399710.1_81 ,EF_RS00405,NC_004668.1,+,95050,98235,n.a,false,WP_002399710.1,"LPXTG cell wall anchor domain_containing protein","GeneID:1198994"
lcl_NC_004668.1_prot_WP_002379216.1_961 ,EF_RS04975,NC_004668.1,+,1006081,1009410,dnaE,false,WP_002379216.1,"DNA polymerase III subunit alpha","GeneID:1199932"
lcl_NC_004668.1_prot_WP_002363162.1_635 ,EF_RS03330,NC_004668.1,-,646169,646915,n.a,false,WP_002363162.1,"MurR/RpiR family transcriptional regulator","GeneID:1199592"
lcl_NC_004668.1_prot_WP_002359320.1_144 ,EF_RS00720,NC_004668.1,+,155767,158274,n.a,false,WP_002359320.1,"ATP_binding protein","GeneID:1199058"
lcl_NC_004668.1_prot_WP_002368441.1_2866 ,EF_RS14690,NC_004668.1,-,2977226,2977492,n.a,false,WP_002368441.1,"hypothetical protein","GeneID:1201946"
