#taxa	Query_Protein	Subject_Proteins
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_CP045045.1_prot_WP_002378868.1_267,lcl_NZ_CP045045.1_prot_WP_002378805.1_475
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002386531.1_142	lcl_NZ_CP045045.1_prot_WP_002386531.1_133
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP045045.1_prot_WP_002378754.1_568,lcl_NZ_CP045045.1_prot_WP_002378063.1_2215
GCA_010103655.1_JY32	lcl_NC_004671.1_prot_WP_002395034.1_3182	lcl_NZ_CP045045.1_prot_WP_002377949.1_2517
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP045045.1_prot_WP_002357053.1_1218,lcl_NZ_CP045045.1_prot_WP_002355647.1_2263
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP045045.1_prot_WP_160759003.1_567,lcl_NZ_CP045045.1_prot_WP_002378061.1_2216
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002377936.1_452	lcl_NZ_CP045045.1_prot_WP_002377936.1_2535
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP045045.1_prot_WP_002355301.1_2594
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002401419.1_453	lcl_NZ_CP045045.1_prot_WP_002401419.1_2534
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002377940.1_462	lcl_NZ_CP045045.1_prot_WP_002377940.1_2525
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_010710133.1_465	lcl_NZ_CP045045.1_prot_WP_010710133.1_2522
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_033628631.1_450	lcl_NZ_CP045045.1_prot_WP_033591647.1_2537
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002364326.1_447	lcl_NZ_CP045045.1_prot_WP_002377929.1_2540
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002359295.1_126	lcl_NZ_CP045045.1_prot_WP_085444159.1_118
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002330910.1_1746	lcl_NZ_CP033787.1_prot_WP_002330910.1_2124
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP033787.1_prot_WP_010708295.1_189,lcl_NZ_CP033787.1_prot_WP_002370039.1_1263
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NZ_CP033787.1_prot_WP_002298822.1_2119
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_473	lcl_NZ_CP033787.1_prot_WP_002397527.1_347,lcl_NZ_CP033787.1_prot_WP_002397527.1_360
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_CP033787.1_prot_WP_002355913.1_20,lcl_NZ_CP033787.1_prot_WP_002355918.1_15
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NZ_CP033787.1_prot_WP_010708255.1_564
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP033787.1_prot_WP_002361094.1_188,lcl_NZ_CP033787.1_prot_WP_002378063.1_1264
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP033787.1_prot_WP_011109446.1_622
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002298800.1_1760	lcl_NZ_CP033787.1_prot_WP_002298800.1_2109
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP033787.1_prot_WP_010708028.1_1434,lcl_NZ_CP033787.1_prot_WP_002379301.1_2823
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_CP033787.1_prot_WP_002404799.1_1170,lcl_NZ_CP033787.1_prot_WP_002370158.1_1016
GCA_003812665.1_FDAARGOS_528	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NZ_CP033787.1_prot_WP_002358491.1_513
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002298798.1_1761	lcl_NZ_CP033787.1_prot_WP_002298798.1_2108
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002360076.1_1754	lcl_NZ_CP033787.1_prot_WP_002360076.1_2116
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NZ_CP033787.1_prot_WP_002403568.1_563
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NZ_CP033787.1_prot_WP_123839701.1_2016
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002364326.1_447	lcl_NZ_CP033787.1_prot_WP_010706738.1_562
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP033787.1_prot_WP_002357053.1_2017,lcl_NZ_CP033787.1_prot_WP_002355647.1_244
GCA_003812665.1_FDAARGOS_528	lcl_NC_004668.1_prot_WP_002298826.1_1747	lcl_NZ_CP033787.1_prot_WP_002298826.1_2123
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NZ_CP029612.1_prot_WP_095714927.1_133
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NZ_CP029612.1_prot_WP_002298822.1_1741
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP029612.1_prot_WP_002361094.1_623,lcl_NZ_CP029612.1_prot_WP_002378063.1_2684
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002359287.1_118	lcl_NZ_CP029612.1_prot_WP_002414858.1_118,lcl_NZ_CP029612.1_prot_WP_002365227.1_2644
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002359295.1_126	lcl_NZ_CP029612.1_prot_WP_002380872.1_2637,lcl_NZ_CP029612.1_prot_WP_002359295.1_125
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_000195429.1_112	lcl_NZ_CP029612.1_prot_WP_000195429.1_2658,lcl_NZ_CP029612.1_prot_WP_000195429.1_1251,lcl_NZ_CP029612.1_prot_WP_000195429.1_2050,lcl_NZ_CP029612.1_prot_WP_000195429.1_2645,lcl_NZ_CP029612.1_prot_WP_000195429.1_431,lcl_NZ_CP029612.1_prot_WP_000195429.1_2227,lcl_NZ_CP029612.1_prot_WP_000195429.1_1804,lcl_NZ_CP029612.1_prot_WP_000195429.1_2653,lcl_NZ_CP029612.1_prot_WP_000195429.1_15,lcl_NZ_CP029612.1_prot_WP_000195429.1_1131,lcl_NZ_CP029612.1_prot_WP_000195429.1_2025
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NZ_CP029612.1_prot_WP_095714931.1_989,lcl_NZ_CP029612.1_prot_WP_002380790.1_2490
GCA_002289045.2_H25	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NZ_CP029612.1_prot_WP_002363051.1_423
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP029612.1_prot_WP_002355301.1_340
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_CP029612.1_prot_WP_002355918.1_805,lcl_NZ_CP029612.1_prot_WP_002355913.1_800
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002386531.1_142	lcl_NZ_CP029612.1_prot_WP_002371413.1_2624,lcl_NZ_CP029612.1_prot_WP_002386531.1_141
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002359299.1_130	lcl_NZ_CP029612.1_prot_WP_002393070.1_2633,lcl_NZ_CP029612.1_prot_WP_010825763.1_129
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002330910.1_1746	lcl_NZ_CP029612.1_prot_WP_002330910.1_1736
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP029612.1_prot_WP_002363665.1_915,lcl_NZ_CP029612.1_prot_WP_002380785.1_2474
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP029612.1_prot_WP_002371724.1_2655,lcl_NZ_CP029612.1_prot_WP_002355647.1_576
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002359319.1_143	lcl_NZ_CP029612.1_prot_WP_010825766.1_142
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002379919.1_327	lcl_NZ_CP029612.1_prot_WP_002380792.1_2491,lcl_NZ_CP029612.1_prot_WP_010711247.1_867
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002390607.1_1383	lcl_NZ_CP029612.1_prot_WP_095714874.1_1376,lcl_NZ_CP029612.1_prot_WP_002359996.1_1866,lcl_NZ_CP029612.1_prot_WP_095714874.1_1358
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP029612.1_prot_WP_010774531.1_622,lcl_NZ_CP029612.1_prot_WP_162288127.1_2685
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002359289.1_120	lcl_NZ_CP029612.1_prot_WP_002414859.1_120
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002360076.1_1754	lcl_NZ_CP029612.1_prot_WP_002360076.1_1744
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_010714172.1_287	lcl_NZ_CP029612.1_prot_WP_002358108.1_951
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_010782977.1_132	lcl_NZ_CP029612.1_prot_WP_010782977.1_131
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002359288.1_119	lcl_NZ_CP029612.1_prot_WP_002365226.1_119,lcl_NZ_CP029612.1_prot_WP_002365226.1_2643
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_010784266.1_133	lcl_NZ_CP029612.1_prot_WP_010784266.1_132
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002298800.1_1760	lcl_NZ_CP029612.1_prot_WP_002298800.1_1750
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002298798.1_1761	lcl_NZ_CP029612.1_prot_WP_002298798.1_1751
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002298826.1_1747	lcl_NZ_CP029612.1_prot_WP_002298826.1_1737
GCA_002289045.2_H25	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_CP029612.1_prot_WP_002354971.1_2777,lcl_NZ_CP029612.1_prot_WP_002370158.1_2928
GCA_002289045.2_H25	lcl_NC_004669.1_prot_WP_010708491.1_3135	lcl_NZ_CP029612.1_prot_WP_002363052.1_422
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP019512.1_prot_WP_010708028.1_2547,lcl_NZ_CP019512.1_prot_WP_002379301.1_1031
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002298800.1_1760	lcl_NZ_CP019512.1_prot_WP_002298800.1_1744,lcl_NZ_CP019512.1_prot_WP_002359806.1_2072
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002377940.1_462	lcl_NZ_CP019514.1_prot_WP_010706912.1_3162,lcl_NZ_CP019513.1_prot_WP_011109604.1_3141
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002377936.1_452	lcl_NZ_CP019514.1_prot_WP_025191670.1_3152,lcl_NZ_CP019513.1_prot_WP_010774160.1_3070
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359287.1_118	lcl_NZ_CP019512.1_prot_WP_010708070.1_2259
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002360796.1_454	lcl_NZ_CP019513.1_prot_WP_002360796.1_3068,lcl_NZ_CP019514.1_prot_WP_002360796.1_3154
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002364326.1_447	lcl_NZ_CP019512.1_prot_WP_010706738.1_376,lcl_NZ_CP019513.1_prot_WP_002364326.1_3075
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002360791.1_457	lcl_NZ_CP019513.1_prot_WP_002387948.1_3065,lcl_NZ_CP019514.1_prot_WP_002387948.1_3157
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002330910.1_1746	lcl_NZ_CP019512.1_prot_WP_002359821.1_2058,lcl_NZ_CP019512.1_prot_WP_002330910.1_1729
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_010782977.1_132	lcl_NZ_CP019513.1_prot_WP_002365956.1_3084
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_000195429.1_112	lcl_NZ_CP019512.1_prot_WP_000195429.1_444,lcl_NZ_CP019512.1_prot_WP_000195429.1_417,lcl_NZ_CP019512.1_prot_WP_000195429.1_236,lcl_NZ_CP019513.1_prot_WP_000195429.1_3112,lcl_NZ_CP019512.1_prot_WP_000195429.1_475,lcl_NZ_CP019512.1_prot_WP_000195429.1_1954,lcl_NZ_CP019512.1_prot_WP_000195429.1_2024,lcl_NZ_CP019512.1_prot_WP_000195429.1_446,lcl_NZ_CP019512.1_prot_WP_000195429.1_2233
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP019512.1_prot_WP_077143770.1_2043,lcl_NZ_CP019512.1_prot_WP_011109446.1_316
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NZ_CP019512.1_prot_WP_002298822.1_2063,lcl_NZ_CP019512.1_prot_WP_002298822.1_1734,lcl_NZ_CP019512.1_prot_WP_001009056.1_3029
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002298798.1_1761	lcl_NZ_CP019512.1_prot_WP_002359805.1_2073,lcl_NZ_CP019512.1_prot_WP_002298798.1_1745
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359319.1_143	lcl_NZ_CP019512.1_prot_WP_002394251.1_2234
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_CP019512.1_prot_WP_002404799.1_2811,lcl_NZ_CP019512.1_prot_WP_002370158.1_2965
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP019512.1_prot_WP_002378063.1_2717,lcl_NZ_CP019512.1_prot_WP_002361094.1_743
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_010710133.1_465	lcl_NZ_CP019513.1_prot_WP_010708485.1_3136,lcl_NZ_CP019514.1_prot_WP_002368088.1_3165
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP019512.1_prot_WP_002355647.1_687,lcl_NZ_CP019512.1_prot_WP_002357053.1_924
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_033628631.1_450	lcl_NZ_CP019513.1_prot_WP_011109608.1_3072
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002401419.1_453	lcl_NZ_CP019513.1_prot_WP_002364327.1_3069,lcl_NZ_CP019514.1_prot_WP_002360797.1_3153
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002377939.1_460	lcl_NZ_CP019514.1_prot_WP_010730226.1_3160,lcl_NZ_CP019513.1_prot_WP_011109606.1_3143
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002386531.1_142	lcl_NZ_CP019512.1_prot_WP_002394252.1_2235
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002370667.1_448	lcl_NZ_CP019513.1_prot_WP_002370667.1_3074
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002390607.1_1383	lcl_NZ_CP019512.1_prot_WP_002359557.1_2392,lcl_NZ_CP019512.1_prot_WP_002359996.1_1872
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002377937.1_455	lcl_NZ_CP019514.1_prot_WP_002387763.1_3155,lcl_NZ_CP019513.1_prot_WP_002385553.1_3067
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359289.1_120	lcl_NZ_CP019512.1_prot_WP_010708071.1_2257
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359299.1_130	lcl_NZ_CP019512.1_prot_WP_010708075.1_2245
GCA_001989555.1_CLB21560	lcl_NC_004669.1_prot_WP_010708491.1_3135	lcl_NZ_CP019513.1_prot_WP_010708491.1_3101
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_011109451.1_451	lcl_NZ_CP019513.1_prot_WP_002398538.1_3071
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359290.1_121	lcl_NZ_CP019512.1_prot_WP_002365222.1_2256
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NZ_CP019512.1_prot_WP_002403568.1_375,lcl_NZ_CP019513.1_prot_WP_002379922.1_3076
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_473	lcl_NZ_CP019513.1_prot_WP_002354485.1_3119,lcl_NZ_CP019514.1_prot_WP_002325565.1_3191,lcl_NZ_CP019512.1_prot_WP_002397527.1_571,lcl_NZ_CP019514.1_prot_WP_077143785.1_3228,lcl_NZ_CP019513.1_prot_WP_002354485.1_3126,lcl_NZ_CP019512.1_prot_WP_002397527.1_584,lcl_NZ_CP019513.1_prot_WP_002354485.1_3110,lcl_NZ_CP019513.1_prot_WP_002354485.1_3082,lcl_NZ_CP019513.1_prot_WP_002354485.1_3116,lcl_NZ_CP019514.1_prot_WP_002379942.1_3151,lcl_NZ_CP019514.1_prot_WP_002379942.1_3229,lcl_NZ_CP019514.1_prot_WP_002354485.1_3220
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP019512.1_prot_WP_077143740.1_2718,lcl_NZ_CP019512.1_prot_WP_077143650.1_742
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002360076.1_1754	lcl_NZ_CP019512.1_prot_WP_002359815.1_2065,lcl_NZ_CP019512.1_prot_WP_002360076.1_1737
GCA_001989555.1_CLB21560	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NZ_CP019512.1_prot_WP_002358491.1_422,lcl_NZ_CP019513.1_prot_WP_010713026.1_3102
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002298826.1_1747	lcl_NZ_CP019512.1_prot_WP_002298826.1_1730,lcl_NZ_CP019512.1_prot_WP_002359820.1_2059
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359288.1_119	lcl_NZ_CP019512.1_prot_WP_002365226.1_2258
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002359295.1_126	lcl_NZ_CP019512.1_prot_WP_010708073.1_2250
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002377931.1_449	lcl_NZ_CP019513.1_prot_WP_002365963.1_3073
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002365911.1_459	lcl_NZ_CP019513.1_prot_WP_002365911.1_3144,lcl_NZ_CP019514.1_prot_WP_002402196.1_3159
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002360793.1_456	lcl_NZ_CP019513.1_prot_WP_002360793.1_3066,lcl_NZ_CP019514.1_prot_WP_002360793.1_3156
GCA_001989555.1_CLB21560	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_CP019512.1_prot_WP_002355918.1_976,lcl_NZ_CP019512.1_prot_WP_002355913.1_971
GCA_001989555.1_CLB21560	lcl_NC_004669.1_prot_WP_002387613.1_3092	lcl_NZ_CP019513.1_prot_WP_002387613.1_3133
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_LR594051.1_prot_WP_002357053.1_1858,lcl_NZ_LR594051.1_prot_WP_002355647.1_704
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_LR594051.1_prot_WP_010783606.1_2451,lcl_NZ_LR594051.1_prot_WP_010783552.1_1067
GCA_901553725.1_NCTC8732	lcl_NC_004669.1_prot_WP_010708491.1_3135	lcl_NZ_LR594051.1_prot_WP_002381208.1_452
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_LR594051.1_prot_WP_011109446.1_332
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_LR594051.1_prot_WP_002355918.1_1010,lcl_NZ_LR594051.1_prot_WP_002355913.1_1005
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002379919.1_327	lcl_NZ_LR594051.1_prot_WP_002381666.1_2011
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_LR594051.1_prot_WP_002398865.1_2568,lcl_NZ_LR594051.1_prot_WP_010783548.1_764
GCA_901553725.1_NCTC8732	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NZ_LR594051.1_prot_WP_002363051.1_451
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_LR594051.1_prot_WP_010783613.1_2569,lcl_NZ_LR594051.1_prot_WP_010776266.1_763
GCA_901553725.1_NCTC8732	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_LR594051.1_prot_WP_002381032.1_2813
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002401419.1_453	lcl_NZ_CP031029.1_prot_WP_002387762.1_3043,lcl_NZ_CP031028.1_prot_WP_002387762.1_2951
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_033628631.1_450	lcl_NZ_CP031029.1_prot_WP_162781820.1_3040
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002360793.1_456	lcl_NZ_CP031028.1_prot_WP_002360793.1_2954,lcl_NZ_CP031029.1_prot_WP_002360793.1_3046
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002377936.1_452	lcl_NZ_CP031029.1_prot_WP_002409352.1_3042,lcl_NZ_CP031028.1_prot_WP_025191670.1_2950
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002330910.1_1746	lcl_NZ_CP031027.1_prot_WP_002359821.1_1952,lcl_NZ_CP031027.1_prot_WP_002330910.1_1644
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002377939.1_460	lcl_NZ_CP031029.1_prot_WP_011109606.1_3049,lcl_NZ_CP031028.1_prot_WP_010730226.1_2958
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NZ_CP031027.1_prot_WP_114679405.1_2437,lcl_NZ_CP031027.1_prot_WP_114679349.1_523
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP031027.1_prot_WP_161633724.1_2577,lcl_NZ_CP031027.1_prot_WP_010708295.1_694
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002359299.1_130	lcl_NZ_CP031027.1_prot_WP_010708075.1_2131
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002377931.1_449	lcl_NZ_CP031029.1_prot_WP_002365963.1_3039
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP031027.1_prot_WP_010708028.1_2419,lcl_NZ_CP031027.1_prot_WP_002379301.1_967
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_010714172.1_287	lcl_NZ_CP031027.1_prot_WP_114679416.1_2473
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP031027.1_prot_WP_002378063.1_2576,lcl_NZ_CP031027.1_prot_WP_002361094.1_695
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_000195429.1_112	lcl_NZ_CP031027.1_prot_WP_000195429.1_434,lcl_NZ_CP031027.1_prot_WP_000195429.1_2691,lcl_NZ_CP031027.1_prot_WP_000195429.1_2119,lcl_NZ_CP031027.1_prot_WP_000195429.1_425,lcl_NZ_CP031027.1_prot_WP_000195429.1_231,lcl_NZ_CP031027.1_prot_WP_000195429.1_146,lcl_NZ_CP031027.1_prot_WP_000195429.1_410,lcl_NZ_CP031027.1_prot_WP_000195429.1_1929,lcl_NZ_CP031029.1_prot_WP_000195429.1_3059
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002360796.1_454	lcl_NZ_CP031028.1_prot_WP_002360796.1_2952,lcl_NZ_CP031029.1_prot_WP_002360796.1_3044
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP031027.1_prot_WP_002355301.1_309,lcl_NZ_CP031027.1_prot_WP_002359837.1_1938
GCA_003345275.1_TY1	lcl_NC_004669.1_prot_WP_010708491.1_3135	lcl_NZ_CP031029.1_prot_WP_010708491.1_3009
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002298798.1_1761	lcl_NZ_CP031027.1_prot_WP_002359805.1_1967,lcl_NZ_CP031027.1_prot_WP_002298798.1_1659
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002360791.1_457	lcl_NZ_CP031028.1_prot_WP_002360791.1_2955,lcl_NZ_CP031029.1_prot_WP_002360791.1_3047
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002298800.1_1760	lcl_NZ_CP031027.1_prot_WP_002359806.1_1966,lcl_NZ_CP031027.1_prot_WP_002298800.1_1658
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP031027.1_prot_WP_002357053.1_865,lcl_NZ_CP031027.1_prot_WP_002355647.1_640
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002359287.1_118	lcl_NZ_CP031027.1_prot_WP_010708070.1_2144
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002377937.1_455	lcl_NZ_CP031029.1_prot_WP_002385553.1_3045,lcl_NZ_CP031028.1_prot_WP_002385553.1_2953
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002370667.1_448	lcl_NZ_CP031029.1_prot_WP_002370667.1_3038
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002359290.1_121	lcl_NZ_CP031027.1_prot_WP_002365222.1_2141
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002359288.1_119	lcl_NZ_CP031027.1_prot_WP_002365226.1_2143
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002390607.1_1383	lcl_NZ_CP031027.1_prot_WP_002359996.1_1774,lcl_NZ_CP031027.1_prot_WP_002359557.1_2272
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NZ_CP031027.1_prot_WP_001009056.1_2876,lcl_NZ_CP031027.1_prot_WP_002298822.1_1957,lcl_NZ_CP031027.1_prot_WP_002298822.1_1649
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002365911.1_459	lcl_NZ_CP031028.1_prot_WP_002402196.1_2957,lcl_NZ_CP031029.1_prot_WP_002365911.1_3048
GCA_003345275.1_TY1	lcl_NC_004668.1_prot_WP_002360076.1_1754	lcl_NZ_CP031027.1_prot_WP_002360076.1_1652,lcl_NZ_CP031027.1_prot_WP_002359815.1_1959
