Group,ID-1,Locus_Tag,Protein1,symbol,name Prot1,Annotation,start,end,strand,Origin,ID-2,Locus_tag,Protein2,symbol,name Prot2,Annotation,start,end,strand,Origin
1,lcl_NZ_CP006262.1_prot_WP_025380524.1_3201,ECRM13516_RS15660,WP_025380524.1,,transposase,,3047863,3049071,-,chrm
141,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001283626.1_5166,ECRM13516_RS25425,WP_001283626.1,,RNA polymerase sigma factor FecI,,5024126,5024647,+,chrm,
142,lcl_NZ_CP006262.1_prot_WP_001068910.1_3798,ECRM13516_RS18670,WP_001068910.1,,protein FecR,,3669072,3670025,+,chrm
142,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380666.1_5167,ECRM13516_RS25430,WP_025380666.1,,FecR family protein,,5024644,5025597,+,chrm,
143,lcl_NZ_CP006262.1_prot_WP_025380585.1_3799,ECRM13516_RS18675,WP_025380585.1,,TonB_dependent siderophore receptor,,3670112,3672436,+,chrm
143,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380667.1_5168,ECRM13516_RS25435,WP_025380667.1,,TonB_dependent siderophore receptor,,5025684,5028008,+,chrm,
144,lcl_NZ_CP006262.1_prot_WP_000879160.1_3800,ECRM13516_RS18680,WP_000879160.1,fecB,Fe(3+)_dicitrate ABC transporter substrate_binding protein FecB,,3672481,3673383,+,chrm
144,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001534011.1_5169,ECRM13516_RS25440,WP_001534011.1,fecB,Fe(3+)_dicitrate ABC transporter substrate_binding protein FecB,,5028053,5028955,+,chrm,
145,lcl_NZ_CP006262.1_prot_WP_000125187.1_3801,ECRM13516_RS18685,WP_000125187.1,fecC,Fe3+ dicitrate ABC transporter permease,,3673380,3674378,+,chrm
145,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000125187.1_5170,ECRM13516_RS25445,WP_000125187.1,fecC,Fe3+ dicitrate ABC transporter permease,,5028952,5029950,+,chrm,
146,lcl_NZ_CP006262.1_prot_WP_000684856.1_3802,ECRM13516_RS18690,WP_000684856.1,fecD,Fe3+ dicitrate ABC transporter permease,,3674375,3675331,+,chrm
146,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000684856.1_5171,ECRM13516_RS25450,WP_000684856.1,fecD,Fe3+ dicitrate ABC transporter permease,,5029947,5030903,+,chrm,
147,lcl_NZ_CP006262.1_prot_WP_000175457.1_3803,ECRM13516_RS18695,WP_000175457.1,,Fe(3+) dicitrate transport ATP_binding protein FecE,,3675332,3676099,+,chrm
147,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000175457.1_5172,ECRM13516_RS25455,WP_000175457.1,,Fe(3+) dicitrate transport ATP_binding protein FecE,,5030904,5031671,+,chrm,
148,lcl_NZ_CP006262.1_prot_WP_000031783.1_4187,ECRM13516_RS20570,WP_000031783.1,,translation elongation factor EF_Tu 1,,4027903,4029087,-,chrm
148,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000031784.1_4937,ECRM13516_RS24335,WP_000031784.1,,translation elongation factor EF_Tu 2,,4796719,4797903,+,chrm,
149,lcl_NZ_CP006262.1_prot_WP_000581506.1_5134,ECRM13516_RS25290,WP_000581506.1,,hypothetical protein,,4999425,4999880,-,chrm
149,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000581504.1_5366,ECRM13516_RS26385,WP_000581504.1,,hypothetical protein,,5232993,5233448,+,chrm,
150,lcl_NZ_CP006262.1_prot_WP_001348608.1_5135,ECRM13516_RS25295,WP_001348608.1,,hypothetical protein,,4999956,5002472,-,chrm
150,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380686.1_5365,ECRM13516_RS26380,WP_025380686.1,,hypothetical protein,,5230401,5232917,+,chrm,
151,lcl_NZ_CP006262.1_prot_WP_001326350.1_5140,ECRM13516_RS30585,WP_001326350.1,,hypothetical protein,,5009776,5009961,-,chrm
151,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001326350.1_5360,ECRM13516_RS30780,WP_001326350.1,,hypothetical protein,,5222917,5223102,+,chrm,
152,lcl_NZ_CP006262.1_prot_WP_023154167.1_5141,ECRM13516_RS30590,WP_023154167.1,,hypothetical protein,,5009892,5010092,+,chrm
152,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_023154167.1_5359,ECRM13516_RS30775,WP_023154167.1,,hypothetical protein,,5222786,5222986,-,chrm,
153,lcl_NZ_CP006262.1_prot_WP_001013320.1_5150,ECRM13516_RS25340,WP_001013320.1,,hypothetical protein,,5013639,5014064,+,chrm
153,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001013320.1_5350,ECRM13516_RS26330,WP_001013320.1,,hypothetical protein,,5218814,5219239,-,chrm,
154,lcl_NZ_CP006262.1_prot_WP_001369053.1_5151,ECRM13516_RS30615,WP_001369053.1,,inovirus Gp2 family protein,,5014309,5014506,+,chrm
154,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001369053.1_5349,ECRM13516_RS30750,WP_001369053.1,,inovirus Gp2 family protein,,5218372,5218569,-,chrm,
