seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NZ_CP013994.1_prot_WP_002301319.1_976 ,AWJ25_RS05065,NZ_CP013994.1,+,994037,995053,tsaD,false,WP_002301319.1,"tRNA (adenosine(37)_N6)_threonylcarbamoyltransferase complex transferase subunit TsaD","n.a"
lcl_NZ_CP013994.1_prot_WP_002296072.1_453 ,AWJ25_RS02295,NZ_CP013994.1,-,471928,473103,n.a,false,WP_002296072.1,"pyridoxal phosphate_dependent aminotransferase","n.a"
lcl_NZ_CP013995.1_prot_WP_002329911.1_2949 ,AWJ25_RS15380,NZ_CP013995.1,-,128391,129701,melA,false,WP_002329911.1,"alpha_glucosidase/alpha_galactosidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289440.1_2251 ,AWJ25_RS11615,NZ_CP013994.1,+,2306727,2307197,n.a,false,WP_002289440.1,"glutathione peroxidase","n.a"
lcl_NZ_CP013995.1_prot_2927 ,AWJ25_RS18290,NZ_CP013995.1,+,,106495,n.a,true,n.a,"IS30 family transposase","n.a"
lcl_NZ_CP013995.1_prot_WP_002298371.1_3044 ,AWJ25_RS15855,NZ_CP013995.1,-,219070,219882,n.a,false,WP_002298371.1,"PTS system mannose/fructose/sorbose family transporter subunit IID","n.a"
lcl_NZ_CP013995.1_prot_WP_002344897.1_2967 ,AWJ25_RS15470,NZ_CP013995.1,-,145486,145842,n.a,false,WP_002344897.1,"type II toxin_antitoxin system RelE/ParE family toxin","n.a"
lcl_NZ_CP013994.1_prot_WP_002289765.1_1551 ,AWJ25_RS07950,NZ_CP013994.1,-,1594443,1595981,n.a,false,WP_002289765.1,"ABC transporter permease/substrate_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289509.1_410 ,AWJ25_RS02070,NZ_CP013994.1,+,423744,424280,n.a,false,WP_002289509.1,"folate family ECF transporter S component","n.a"
lcl_NZ_CP013994.1_prot_WP_002286601.1_1863 ,AWJ25_RS09640,NZ_CP013994.1,-,1913079,1914539,n.a,false,WP_002286601.1,"PTS sugar transporter subunit IIC","n.a"
lcl_NZ_CP013994.1_prot_WP_002289620.1_918 ,AWJ25_RS04760,NZ_CP013994.1,+,936776,938440,alsS,false,WP_002289620.1,"acetolactate synthase AlsS","n.a"
lcl_NZ_CP013995.1_prot_WP_071870188.1_2882 ,AWJ25_RS18285,NZ_CP013995.1,-,62177,62344,n.a,false,WP_071870188.1,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296174.1_2075 ,AWJ25_RS10725,NZ_CP013994.1,-,2111946,2112473,n.a,false,WP_002296174.1,"histidine phosphatase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_000195429.1_777 ,AWJ25_RS04025,NZ_CP013994.1,+,810969,812141,n.a,false,WP_000195429.1,"IS256_like element IS256 family transposase","n.a"
lcl_NZ_CP013995.1_prot_WP_002313180.1_2821 ,AWJ25_RS14695,NZ_CP013995.1,+,10156,10986,n.a,false,WP_002313180.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002322319.1_1405 ,AWJ25_RS07205,NZ_CP013994.1,+,1442598,1443230,lexA,false,WP_002322319.1,"transcriptional repressor LexA","n.a"
lcl_NZ_CP013994.1_prot_WP_002321927.1_2143 ,AWJ25_RS11070,NZ_CP013994.1,-,2192343,2192561,n.a,false,WP_002321927.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295818.1_1403 ,AWJ25_RS07195,NZ_CP013994.1,-,1440110,1442107,tkt,false,WP_002295818.1,"transketolase","n.a"
lcl_NZ_CP013994.1_prot_WP_000997695.1_686 ,AWJ25_RS03540,NZ_CP013994.1,-,702086,703264,n.a,false,WP_000997695.1,"IS256_like element ISEf1 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_010782560.1_736 ,AWJ25_RS03800,NZ_CP013994.1,-,762534,763493,n.a,false,WP_010782560.1,"IS30_like element IS6770 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295791.1_1422 ,AWJ25_RS07290,NZ_CP013994.1,+,1459761,1460681,n.a,false,WP_002295791.1,"mechanosensitive ion channel family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287572.1_2379 ,AWJ25_RS12275,NZ_CP013994.1,+,2458807,2459940,n.a,false,WP_002287572.1,"alcohol dehydrogenase catalytic domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303032.1_1827 ,AWJ25_RS09445,NZ_CP013994.1,-,1893582,1894034,n.a,false,WP_002303032.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292842.1_601 ,AWJ25_RS03095,NZ_CP013994.1,+,622456,623832,n.a,false,WP_002292842.1,"V_type ATP synthase subunit B","n.a"
lcl_NZ_CP013994.1_prot_WP_002302725.1_1780 ,AWJ25_RS09210,NZ_CP013994.1,-,1848009,1849400,n.a,false,WP_002302725.1,"sugar transferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002297404.1_2125 ,AWJ25_RS10985,NZ_CP013994.1,+,2175328,2176578,n.a,false,WP_002297404.1,"IS110 family transposase","n.a"
lcl_NZ_CP013995.1_prot_3057 ,AWJ25_RS15915,NZ_CP013995.1,-,229885,230265,n.a,true,n.a,"PRD domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288381.1_15 ,AWJ25_RS00075,NZ_CP013994.1,-,18104,19726,n.a,false,WP_002288381.1,"ATP_binding cassette domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_2465 ,AWJ25_RS12715,NZ_CP013994.1,+,2543926,2545389,n.a,true,n.a,"IS1182_like element ISEfa7 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289697.1_1043 ,AWJ25_RS05365,NZ_CP013994.1,+,1066015,1067013,yvcK,false,WP_002289697.1,"YvcK family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289151.1_1751 ,AWJ25_RS09065,NZ_CP013994.1,-,1817049,1817714,n.a,false,WP_002289151.1,"TrkA family potassium uptake protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002332427.1_847 ,AWJ25_RS04385,NZ_CP013994.1,+,865669,865911,n.a,false,WP_002332427.1,"holin","n.a"
lcl_NZ_CP013994.1_prot_WP_002312609.1_2458 ,AWJ25_RS12680,NZ_CP013994.1,+,2538673,2539449,n.a,false,WP_002312609.1,"GntR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002289773.1_2163 ,AWJ25_RS11170,NZ_CP013994.1,+,2210925,2211872,n.a,false,WP_002289773.1,"glycosyltransferase family 2 protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288716.1_83 ,AWJ25_RS00415,NZ_CP013994.1,+,75661,76041,rplQ,false,WP_002288716.1,"50S ribosomal protein L17","n.a"
lcl_NZ_CP013994.1_prot_WP_002286879.1_2243 ,AWJ25_RS11575,NZ_CP013994.1,-,2297675,2298556,n.a,false,WP_002286879.1,"4_hydroxy_tetrahydrodipicolinate synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287910.1_111 ,AWJ25_RS00555,NZ_CP013994.1,+,109675,110031,n.a,false,WP_002287910.1,"iron_sulfur cluster biosynthesis family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295401.1_1744 ,AWJ25_RS09030,NZ_CP013994.1,-,1810960,1811568,n.a,false,WP_002295401.1,"superoxide dismutase","n.a"
lcl_NZ_CP013994.1_prot_WP_002304253.1_2088 ,AWJ25_RS10790,NZ_CP013994.1,-,2127399,2130077,mgtA,false,WP_002304253.1,"magnesium_translocating P_type ATPase","n.a"
lcl_NZ_CP013995.1_prot_2973 ,AWJ25_RS15505,NZ_CP013995.1,+,,154812,n.a,true,n.a,"IS3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287040.1_2036 ,AWJ25_RS10530,NZ_CP013994.1,-,2073443,2073985,n.a,false,WP_002287040.1,"helix_turn_helix transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_2382 ,AWJ25_RS17785,NZ_CP013994.1,-,2460916,2461161,n.a,true,n.a,"PTS sugar transporter subunit IIC","n.a"
lcl_NZ_CP013995.1_prot_WP_002302265.1_2820 ,AWJ25_RS14690,NZ_CP013995.1,+,9353,10159,n.a,false,WP_002302265.1,"ABC transporter permease subunit","n.a"
lcl_NZ_CP013994.1_prot_WP_025481129.1_1022 ,AWJ25_RS05290,NZ_CP013994.1,-,1047105,1047311,n.a,false,WP_025481129.1,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295486.1_1478 ,AWJ25_RS07580,NZ_CP013994.1,-,1513171,1514295,n.a,false,WP_002295486.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002297633.1_2446 ,AWJ25_RS12615,NZ_CP013994.1,-,2528252,2528464,n.a,false,WP_002297633.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002297326.1_2733 ,AWJ25_RS14200,NZ_CP013994.1,-,2873518,2875134,n.a,false,WP_002297326.1,"cobalamin biosynthesis protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294021.1_424 ,AWJ25_RS02140,NZ_CP013994.1,+,441100,441477,n.a,false,WP_002294021.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002322787.1_3157 ,AWJ25_RS16425,NZ_CP013995.1,-,315165,316064,n.a,false,WP_002322787.1,"nucleotidyl transferase AbiEii/AbiGii toxin family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289618.1_920 ,AWJ25_RS04770,NZ_CP013994.1,+,939293,939790,n.a,false,WP_002289618.1,"GAF domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303286.1_495 ,AWJ25_RS02540,NZ_CP013994.1,+,515798,516211,n.a,false,WP_002303286.1,"autolysin","n.a"
lcl_NZ_CP013994.1_prot_WP_002295906.1_1301 ,AWJ25_RS06680,NZ_CP013994.1,+,1328474,1329391,n.a,false,WP_002295906.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287844.1_240 ,AWJ25_RS01205,NZ_CP013994.1,+,244831,245523,n.a,false,WP_002287844.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294577.1_267 ,AWJ25_RS01330,NZ_CP013994.1,-,271351,271995,n.a,false,WP_002294577.1,"CBS domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286355.1_2295 ,AWJ25_RS11850,NZ_CP013994.1,+,2359078,2359608,n.a,false,WP_002286355.1,"phenolic acid decarboxylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294578.1_268 ,AWJ25_RS01335,NZ_CP013994.1,+,272157,272309,rpmG,false,WP_002294578.1,"50S ribosomal protein L33","n.a"
lcl_NZ_CP013995.1_prot_WP_002298077.1_3026 ,AWJ25_RS15770,NZ_CP013995.1,-,200462,201862,yfcC,false,WP_002298077.1,"putative basic amino acid antiporter YfcC","n.a"
lcl_NZ_CP013994.1_prot_WP_002294562.1_252 ,AWJ25_RS01255,NZ_CP013994.1,+,255632,256531,n.a,false,WP_002294562.1,"RluA family pseudouridine synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002303023.1_1835 ,AWJ25_RS09490,NZ_CP013994.1,-,1897336,1897539,n.a,false,WP_002303023.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286047.1_1335 ,AWJ25_RS06850,NZ_CP013994.1,+,1367834,1368118,n.a,false,WP_002286047.1,"PTS sugar transporter subunit IIB","n.a"
lcl_NZ_CP013995.1_prot_WP_002303115.1_3143 ,AWJ25_RS16350,NZ_CP013995.1,-,306415,307740,n.a,false,WP_002303115.1,"Y_family DNA polymerase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286614.1_1869 ,AWJ25_RS09670,NZ_CP013994.1,-,1920537,1921265,sfsA,false,WP_002286614.1,"DNA/RNA nuclease SfsA","n.a"
lcl_NZ_CP013994.1_prot_262 ,AWJ25_RS01305,NZ_CP013994.1,+,265889,266813,n.a,true,n.a,"ATP_binding cassette domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303263.1_475 ,AWJ25_RS02440,NZ_CP013994.1,-,503612,504964,n.a,false,WP_002303263.1,"recombinase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288005.1_1498 ,AWJ25_RS07680,NZ_CP013994.1,-,1541413,1542327,n.a,false,WP_002288005.1,"aldo/keto reductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289095.1_2491 ,AWJ25_RS12850,NZ_CP013994.1,-,2579877,2580641,n.a,false,WP_002289095.1,"16S rRNA (uracil(1498)_N(3))_methyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287709.1_2132 ,AWJ25_RS11020,NZ_CP013994.1,+,2180981,2181715,n.a,false,WP_002287709.1,"helix_turn_helix transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002288392.1_1588 ,AWJ25_RS08135,NZ_CP013994.1,-,1631724,1632251,n.a,false,WP_002288392.1,"dihydrofolate reductase","n.a"
lcl_NZ_CP013995.1_prot_WP_002350400.1_3183 ,AWJ25_RS16560,NZ_CP013995.1,+,344283,346340,n.a,false,WP_002350400.1,"serine protease","n.a"
lcl_NZ_CP013995.1_prot_WP_002290368.1_2946 ,AWJ25_RS15365,NZ_CP013995.1,-,125260,126090,n.a,false,WP_002290368.1,"carbohydrate ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002297324.1_2737 ,AWJ25_RS14220,NZ_CP013994.1,-,2876582,2878105,n.a,false,WP_002297324.1,"zinc ABC transporter substrate_binding protein AdcA","n.a"
lcl_NZ_CP013994.1_prot_WP_002303029.1_1830 ,AWJ25_RS09460,NZ_CP013994.1,-,1894911,1895189,n.a,false,WP_002303029.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295850.1_1373 ,AWJ25_RS07040,NZ_CP013994.1,-,1407356,1407787,n.a,false,WP_002295850.1,"EbsA family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295900.1_1305 ,AWJ25_RS06700,NZ_CP013994.1,+,1331572,1332507,n.a,false,WP_002295900.1,"cation diffusion facilitator family transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002287299.1_324 ,AWJ25_RS01625,NZ_CP013994.1,-,327240,328130,n.a,false,WP_002287299.1,"ArsR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002294494.1_2527 ,AWJ25_RS13045,NZ_CP013994.1,-,2620878,2621756,n.a,false,WP_002294494.1,"prolyl oligopeptidase family serine peptidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289717.1_1340 ,AWJ25_RS06875,NZ_CP013994.1,+,1374312,1375256,n.a,false,WP_002289717.1,"L_lactate dehydrogenase","n.a"
lcl_NZ_CP013994.1_prot_WP_002298822.1_863 ,AWJ25_RS04470,NZ_CP013994.1,+,880243,880464,n.a,false,WP_002298822.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289243.1_386 ,AWJ25_RS01945,NZ_CP013994.1,+,394954,396390,n.a,false,WP_002289243.1,"glycoside hydrolase family 1 protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289878.1_1598 ,AWJ25_RS08185,NZ_CP013994.1,-,1642892,1643473,n.a,false,WP_002289878.1,"IDEAL domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294004.1_406 ,AWJ25_RS02050,NZ_CP013994.1,+,419593,420477,rsmA,false,WP_002294004.1,"16S rRNA (adenine(1518)_N(6)/adenine(1519)_N(6))_dimethyltransferase RsmA","n.a"
lcl_NZ_CP013995.1_prot_WP_002316074.1_3081 ,AWJ25_RS16040,NZ_CP013995.1,+,246704,246907,n.a,false,WP_002316074.1,"putative holin_like toxin","n.a"
lcl_NZ_CP013994.1_prot_WP_002292860.1_1743 ,AWJ25_RS09025,NZ_CP013994.1,-,1810626,1810826,n.a,false,WP_002292860.1,"cold_shock protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002290958.1_1690 ,AWJ25_RS08760,NZ_CP013994.1,-,1752855,1754051,n.a,false,WP_002290958.1,"multidrug efflux MFS transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002296177.1_2078 ,AWJ25_RS10740,NZ_CP013994.1,+,2115547,2116488,n.a,false,WP_002296177.1,"2_dehydropantoate 2_reductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295904.1_1303 ,AWJ25_RS06690,NZ_CP013994.1,+,1330605,1331123,n.a,false,WP_002295904.1,"membrane protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002293830.1_2094 ,AWJ25_RS10820,NZ_CP013994.1,-,2137274,2138245,n.a,false,WP_002293830.1,"LacI family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002289568.1_672 ,AWJ25_RS03470,NZ_CP013994.1,+,691358,692296,n.a,false,WP_002289568.1,"HPr kinase/phosphorylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288373.1_12 ,AWJ25_RS00060,NZ_CP013994.1,+,12886,14253,dnaB,false,WP_002288373.1,"replicative DNA helicase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305409.1_1963 ,AWJ25_RS10155,NZ_CP013994.1,+,1998023,1998334,n.a,false,WP_002305409.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296194.1_2103 ,AWJ25_RS10870,NZ_CP013994.1,-,2145016,2146881,n.a,false,WP_002296194.1,"PTS beta_glucoside transporter subunit EIIBCA","n.a"
lcl_NZ_CP013994.1_prot_WP_002294418.1_1581 ,AWJ25_RS08100,NZ_CP013994.1,-,1626799,1627350,lepB,false,WP_002294418.1,"signal peptidase I","n.a"
lcl_NZ_CP013994.1_prot_WP_002293776.1_2091 ,AWJ25_RS10805,NZ_CP013994.1,-,2132221,2134314,n.a,false,WP_002293776.1,"LTA synthase family protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002299887.1_3120 ,AWJ25_RS16235,NZ_CP013995.1,-,289506,290195,n.a,false,WP_002299887.1,"sortase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289210.1_894 ,AWJ25_RS04620,NZ_CP013994.1,+,914699,915073,n.a,false,WP_002289210.1,"lactoylglutathione lyase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287058.1_2048 ,AWJ25_RS10590,NZ_CP013994.1,-,2086683,2087618,murB,false,WP_002287058.1,"UDP_N_acetylmuramate dehydrogenase","n.a"
lcl_NZ_CP013995.1_prot_3171 ,AWJ25_RS16500,NZ_CP013995.1,-,329570,329947,n.a,true,n.a,"ATPase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294551.1_263 ,AWJ25_RS01310,NZ_CP013994.1,+,266827,267972,n.a,false,WP_002294551.1,"ABC transporter permease","n.a"
lcl_NZ_CP013995.1_prot_WP_002322785.1_2878 ,AWJ25_RS14990,NZ_CP013995.1,+,57457,58329,n.a,false,WP_002322785.1,"ROK family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729284.1_2702 ,AWJ25_RS14055,NZ_CP013994.1,+,2836282,2837622,n.a,false,WP_010729284.1,"DUF87 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287705.1_2133 ,AWJ25_RS11025,NZ_CP013994.1,+,2181754,2182896,n.a,false,WP_002287705.1,"site_specific integrase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286662.1_1899 ,AWJ25_RS09820,NZ_CP013994.1,-,1950289,1950738,nusB,false,WP_002286662.1,"transcription antitermination factor NusB","n.a"
lcl_NZ_CP013994.1_prot_1004 ,AWJ25_RS05200,NZ_CP013994.1,+,1027663,1030025,n.a,true,n.a,"phosphoketolase","n.a"
lcl_NZ_CP013995.1_prot_WP_059355955.1_3106 ,AWJ25_RS16165,NZ_CP013995.1,-,273284,275896,n.a,false,WP_059355955.1,"TraM recognition domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286770.1_2187 ,AWJ25_RS11290,NZ_CP013994.1,-,2239943,2240968,n.a,false,WP_002286770.1,"sensor histidine kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305696.1_780 ,AWJ25_RS04040,NZ_CP013994.1,+,813557,814039,n.a,false,WP_002305696.1,"hypothetical protein","n.a"
lcl_NZ_CP013996.1_prot_WP_002287225.1_3260 ,AWJ25_RS16935,NZ_CP013996.1,-,34586,35545,n.a,false,WP_002287225.1,"IS30 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288956.1_2480 ,AWJ25_RS12795,NZ_CP013994.1,-,2566069,2566692,n.a,false,WP_002288956.1,"1_acyl_sn_glycerol_3_phosphate acyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287641.1_1701 ,AWJ25_RS08815,NZ_CP013994.1,-,1769888,1770607,n.a,false,WP_002287641.1,"YebC/PmpR family DNA_binding transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002286361.1_2297 ,AWJ25_RS11860,NZ_CP013994.1,-,2361613,2362056,n.a,false,WP_002286361.1,"GNAT family N_acetyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287167.1_452 ,AWJ25_RS02290,NZ_CP013994.1,+,471268,471852,n.a,false,WP_002287167.1,"peptidylprolyl isomerase","n.a"
lcl_NZ_CP013994.1_prot_WP_002312634.1_2419 ,AWJ25_RS12470,NZ_CP013994.1,-,2500163,2500960,n.a,false,WP_002312634.1,"PTS system mannose/fructose/sorbose family transporter subunit IID","n.a"
lcl_NZ_CP013994.1_prot_WP_000997695.1_1760 ,AWJ25_RS09110,NZ_CP013994.1,+,1827225,1828403,n.a,false,WP_000997695.1,"IS256_like element ISEf1 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294493.1_2540 ,AWJ25_RS13110,NZ_CP013994.1,+,2638685,2639368,n.a,false,WP_002294493.1,"rhamnogalacturonan acetylesterase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288878.1_1361 ,AWJ25_RS06980,NZ_CP013994.1,-,1393996,1397181,carB,false,WP_002288878.1,"carbamoyl_phosphate synthase large subunit","n.a"
lcl_NZ_CP013994.1_prot_WP_002289257.1_1554 ,AWJ25_RS07970,NZ_CP013994.1,-,1597777,1598517,n.a,false,WP_002289257.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296653.1_1216 ,AWJ25_RS06240,NZ_CP013994.1,+,1247576,1248019,n.a,false,WP_002296653.1,"PTS fructose transporter subunit IIA","n.a"
lcl_NZ_CP013994.1_prot_WP_010729333.1_1162 ,AWJ25_RS05975,NZ_CP013994.1,+,1197126,1197674,n.a,false,WP_010729333.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_001809248.1_3071 ,AWJ25_RS15985,NZ_CP013995.1,-,240130,240954,n.a,false,WP_001809248.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294648.1_2324 ,AWJ25_RS11995,NZ_CP013994.1,-,2395846,2397501,n.a,false,WP_002294648.1,"CoA_disulfide reductase","n.a"
lcl_NZ_CP013995.1_prot_WP_002289254.1_2929 ,AWJ25_RS15265,NZ_CP013995.1,-,107178,107996,n.a,false,WP_002289254.1,"MurR/RpiR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_010729339.1_1169 ,AWJ25_RS06010,NZ_CP013994.1,+,1203583,1204662,uxuA,false,WP_010729339.1,"mannonate dehydratase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289236.1_379 ,AWJ25_RS01910,NZ_CP013994.1,-,387328,387960,n.a,false,WP_002289236.1,"pentapeptide repeat_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305471.1_333 ,AWJ25_RS01670,NZ_CP013994.1,-,337544,338944,n.a,false,WP_002305471.1,"sugar porter family MFS transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_000691736.1_1027 ,AWJ25_RS05305,NZ_CP013994.1,-,1048959,1050878,tet(M),false,WP_000691736.1,"tetracycline resistance ribosomal protection protein Tet(M)","n.a"
lcl_NZ_CP013994.1_prot_WP_002293106.1_2799 ,AWJ25_RS14590,NZ_CP013994.1,-,2957210,2957401,n.a,false,WP_002293106.1,"DUF951 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295469.1_1513 ,AWJ25_RS07755,NZ_CP013994.1,-,1557675,1558256,n.a,false,WP_002295469.1,"xanthine phosphoribosyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289599.1_261 ,AWJ25_RS01300,NZ_CP013994.1,-,264693,265772,n.a,false,WP_002289599.1,"GHKL domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287447.1_2651 ,AWJ25_RS13800,NZ_CP013994.1,-,2780589,2782049,n.a,false,WP_002287447.1,"glutamate__tRNA ligase","n.a"
lcl_NZ_CP013995.1_prot_2840 ,AWJ25_RS14795,NZ_CP013995.1,+,,26827,n.a,true,n.a,"DDE_type integrase/transposase/recombinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296199.1_2112 ,AWJ25_RS10920,NZ_CP013994.1,-,2153885,2157052,n.a,false,WP_002296199.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287247.1_357 ,AWJ25_RS01795,NZ_CP013994.1,+,367578,368015,n.a,false,WP_002287247.1,"PTS sugar transporter subunit IIA","n.a"
lcl_NZ_CP013994.1_prot_WP_002286678.1_1870 ,AWJ25_RS09675,NZ_CP013994.1,+,1921442,1921771,n.a,false,WP_002286678.1,"DUF4828 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289159.1_1756 ,AWJ25_RS09090,NZ_CP013994.1,-,1821072,1822247,mltG,false,WP_002289159.1,"endolytic transglycosylase MltG","n.a"
lcl_NZ_CP013994.1_prot_WP_002288741.1_1479 ,AWJ25_RS07585,NZ_CP013994.1,-,1514316,1517744,n.a,false,WP_002288741.1,"pyruvate carboxylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002326066.1_1402 ,AWJ25_RS07190,NZ_CP013994.1,+,1438979,1439932,n.a,false,WP_002326066.1,"IS30 family transposase","n.a"
lcl_NZ_CP013994.1_prot_2431 ,AWJ25_RS12535,NZ_CP013994.1,-,2511919,2514595,n.a,true,n.a,"DUF927 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287616.1_1717 ,AWJ25_RS08895,NZ_CP013994.1,-,1782568,1783485,fabD,false,WP_002287616.1,"ACP S_malonyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289814.1_139 ,AWJ25_RS00695,NZ_CP013994.1,+,137210,137692,n.a,false,WP_002289814.1,"low molecular weight phosphotyrosine protein phosphatase","n.a"
lcl_NZ_CP013996.1_prot_WP_002305134.1_3246 ,AWJ25_RS16860,NZ_CP013996.1,-,23659,24441,n.a,false,WP_002305134.1,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288457.1_969 ,AWJ25_RS05030,NZ_CP013994.1,-,988226,988393,n.a,false,WP_002288457.1,"DUF3042 family protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002350430.1_2975 ,AWJ25_RS15515,NZ_CP013995.1,-,156231,156899,n.a,false,WP_002350430.1,"response regulator transcription factor","n.a"
lcl_NZ_CP013994.1_prot_WP_002289390.1_2776 ,AWJ25_RS14415,NZ_CP013994.1,+,2920913,2921818,n.a,false,WP_002289390.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002303297.1_511 ,AWJ25_RS02630,NZ_CP013994.1,+,527489,527830,n.a,false,WP_002303297.1,"hypothetical protein","n.a"
